id	link	headline	p1	pub_date	text_date
314	http://www.breitbart.com/big-government/2017/09/11/secret-service-orders-media-to-clear-white-house-grounds/?utm_source=facebook&utm_medium=social	Secret Service Orders Media to Clear White House Grounds	White House journalists and media crews were ordered by the Secret Service to clear the North Lawn of the building on Monday.	2017-09-11	2017-09-11
315	http://www.breitbart.com/national-security/2017/09/09/nyt-next-stop-steve-bannon-insurgency-china/?utm_source=facebook&utm_medium=social	NYT â€“ Next Stop for the Steve Bannon Insurgency: China	Mark Landler writes at the New York Times that Breitbart News Executive ChairmanÂ Stephen K. Bannon plans to travel to Hong Kong to deliver a speech calling for America to take a firmer stance against China.	2017-09-09	2017-09-09
316	http://www.breitbart.com/big-government/2017/09/11/donald-trump-and-melania-trump-lead-moment-of-silence-for-911/?utm_source=facebook&utm_medium=social	Watch: Donald Trump and Melania Trump Lead Moment of Silence for 9/11	President Donald Trump led a moment of silence at the White House to remember the victims of 9/11.	2017-09-11	2017-09-11
317	http://www.breitbart.com/big-government/2017/09/11/steve-bannon-25-key-quotes-60-minutes-interview/?utm_source=facebook&utm_medium=social	25 Key Quotes from Steve Bannonâ€™s 60 Minutes Interview	On Sunday, September 10, Breitbart News executive chairman and former White House chief strategist Steve Bannon appeared on CBS Newsâ€™Â 60 Minutes for his first television interview. The following are 25 key quotes, both from the main interview and â€œovertime.â€	2017-09-11	2017-09-11
318	http://www.breitbart.com/big-government/2017/09/10/watch-giant-wave-wipes-man-taking-photo-key-west-ahead-irma/?utm_source=facebook&utm_medium=social	WATCH: Giant Wave Wipes Out Man Taking Photo in Key West Ahead of Irma	As Hurricane Irma pounds the Caribbean and heads toward Florida, some residents who decided to stay in the state are taking selfies next to giant waves despite officialsâ€™ pleas to evacuate.	2017-09-10	2017-09-10
319	http://www.breitbart.com/california/2017/09/09/billionaire-elon-musks-mother-is-fashions-new-it-model-at-69-years-old/?utm_source=facebook&utm_medium=social	Billionaire Elon Muskâ€™s Mother Is Fashionâ€™s New â€˜Itâ€™ Model at 69-Years-Old	Maye Musk, the mother of Tesla billionaire Elon Musk, is shaking up the fashion industry at 69-years-old as she walked the runway during New York Fashion Week this season.	2017-09-09	2017-09-09
320	http://www.breitbart.com/big-government/2017/09/10/ninth-circuit-setback-travel-ban-before-supreme-court-hearing/?utm_source=facebook&utm_medium=social	Ninth Circuit Delivers Trump Admin. a Setback on Travel Ban Executive Order Before Supreme Court Hearing	Although the Supreme Court is poised to settle nationwide all legal questions regarding President Donald Trumpâ€™s Executive Order 13780 concerning immigration from terror-prone nations, the Ninth Circuit appeals court chose to block part of the federal governmentâ€™s interim immigration plan before the justices have an opportunity to weigh in.	2017-09-10	2017-09-10
321	http://www.breitbart.com/big-government/2017/09/10/delingpole-irma-at-landfall-comes-7th-behind-1935-labor-day-storm/?utm_source=facebook&utm_medium=social	Delingpole: #Irma at Landfall Comes 7th Behind 1935 Labor Day Storm	It will come as little consolation to the millions whose homes and businesses are currently being devastated by wind and flood but Irma is by no means the worst recorded storm to hit the U.S.	2017-09-10	2017-09-10
322	http://www.breitbart.com/video/2017/09/09/msnbcs-velshi-hurricane-irma-an-opportunity-to-talk-about-climate-change/?utm_source=facebook&utm_medium=social	MSNBCâ€™s Velshi: Hurricane Irma â€˜an Opportunityâ€™ to Talk About Climate Change	During a Saturday interview with Miami, FL GOP Mayor TomÃ¡s Regalado about incoming Hurricane Irma, MSNBCâ€™sÂ Ali Velshi argued that the hurricane is â€œan opportunityâ€ to talk about climate change, which he said is â€œnot fake news.â€	2017-09-09	2017-09-09
323	http://www.breitbart.com/big-government/2017/09/10/florida-woman-delivers-her-own-baby-after-hurricane-irma-kept-paramedics-from-getting-to-her/?utm_source=facebook&utm_medium=social	Florida Woman Delivers Her Own Baby After Hurricane Irma Kept Paramedics from Getting to Her	A Miami, Florida,Â woman delivered her own baby after paramedics were unable to get to her due to Hurricane Irma.	2017-09-10	2017-09-10
324	http://www.breitbart.com/video/2017/09/10/cnns-bill-weir-hurricane-irma-damage-unlike-anything-ive-seen-in-25-years/?utm_source=facebook&utm_medium=social	CNNâ€™s Bill Weir: Hurricane Irma Damage â€˜Unlike Anything Iâ€™ve Seen in 25 Yearsâ€™	While standing in front of a Key Largo, FL bar decimated from Hurricane Irma, CNNâ€™s Bill Weir referred to the storm as â€œunlike anythingâ€ he has seen in his 25 years of reporting.	2017-09-10	2017-09-10
325	http://www.breitbart.com/big-government/2017/09/10/steve-bannon-slams-hillary-clinton-leadership-style-60-minutes/?utm_source=facebook&utm_medium=social	Steve Bannon Slams Hillary Clintonâ€™s Leadership Style on 60 Minutes: â€˜Sheâ€™s Not Very Brightâ€™	Breitbart News Executive Chairman Steve Bannon slammed former 2016 Democratic presidential nominee Hillary Clintonâ€™s leadership style in an interview with CBSâ€™s Charlie Rose on 60 Minutes: Overtime.	2017-09-10	2017-09-10
326	http://www.breitbart.com/big-government/2017/09/05/chicago-mayor-rahm-emanuel-declares-city-schools-a-trump-free-zone/?utm_source=facebook&utm_medium=social	Chicago Mayor Rahm Emanuel Declares City Schools a â€˜Trump-Free Zoneâ€™	Jumping into the debate over President Donald Trumpâ€™s actions on DACA on Tuesday, Chicago Mayor Rahm Emanuel told the Windy Cityâ€™s school children that they should not fear deportation when they are at school. City schools, Emanuel proclaimed, are â€œTrump-freeâ€ zones.	2017-09-05	2017-09-05
328	http://www.breitbart.com/texas/2017/09/10/african-americans-populist-conservatives-most-likely-to-oppose-daca/?utm_source=facebook&utm_medium=social	POLL: African-Americans, Populist Conservatives Most Likely to Oppose DACA	A Rasmussen poll reports that African-Americans, populist-conservatives, and middle-class Americans are some of the most likely voters to oppose an Obama-created temporary amnesty program for illegal aliens.	2017-09-10	2017-09-10
329	http://www.breitbart.com/big-government/2017/09/10/steve-bannon-america-built-citizens/?utm_source=facebook&utm_medium=social	Steve Bannon: â€˜America Was Built on Her Citizensâ€™	Breitbart News Executive Chairman Steve Bannon laid out his stance on immigration in an exchange with Charlie Rose on CBSâ€™s 60 Minutes Sunday evening, saying that American citizens were the ones who built this country from its founding.	2017-09-10	2017-09-10
330	http://www.breitbart.com/big-government/2017/09/10/steve-bannon-citizens-backgrounds-part-nationalist-populist-movement/	Steve Bannon: All Citizens of All Backgrounds Are Part of the Nationalist-Populist Movement	Breitbart News Executive Chairman Stephen K. Bannon strongly stated in a Sunday interview with 60 Minutesâ€™ Charlie Rose that American citizens of â€œevery nationality, every race, every religion, every sexual preferenceâ€ are â€œpart of this populist economic nationalist movement.â€	2017-09-10	2017-09-10
331	http://www.breitbart.com/video/2017/09/10/hillary-says-shell-never-run-office-im-done-candidate/?utm_source=facebook&utm_medium=social	Hillary Says Sheâ€™ll Never Run for Office Again â€” â€˜Iâ€™m Done With Being a Candidateâ€™	Sunday on â€œCBS This Morning,â€ former presidential candidate Hillary Clinton said she would never run for office again.	2017-09-10	2017-09-10
332	http://www.breitbart.com/big-government/2017/09/10/bannon-ive-fought-for-racial-unity-all-my-life-dont-need-lectures-from-limousine-liberals/?utm_source=facebook&utm_medium=social	Bannon: Iâ€™ve Fought for Racial Unity All My Life; Donâ€™t Need Lectures from â€˜Limousine Liberalsâ€™	Former White House Chief Strategist Steve Bannon does not need lectures on race relations from â€œlimousine liberalsâ€ and the media elites who hang out in largely homogenous crowds and whose oh-so-progressive-and-forward-looking organizations and outlets do not have the effortless diversityÂ of Breitbart Newsâ€™ masthead.	2017-09-10	2017-09-10
333	http://www.breitbart.com/big-government/2017/09/10/bannon-60-minutes-economic-nationalism-will-unite-americans-of-all-races-nationalities-religions-sexual-preferences/?utm_source=facebook&utm_medium=social	Bannon on 60 Minutes: Economic Nationalism Will Unite Americans of All Races, Nationalities, Religions, Sexual Preferences	Former White House Chief Strategist Steve Bannon emphasized in a 60 Minutes interview that President Donald Trumpâ€™s message of economic nationalism is so powerful because it will ultimately unite Americans of all races and backgrounds.	2017-09-10	2017-09-10
334	http://www.breitbart.com/video/2017/09/10/gop-rep-jordan-trump-not-make-good-deal-debt-ceiling/?utm_source=facebook&utm_medium=social	GOP Rep Jordan: Trump Did Not Make a â€˜Good Dealâ€™ on Debt Ceiling	On this weekendâ€™s broadcast of â€œFox News Sunday,â€ the House Freedom Caucusâ€™ Rep. Jim Jordan (R-OH) said he did not think President Donald Trumpâ€™s debt ceiling deal with Democratic was not a â€œgood deal for the American taxpayer.â€	2017-09-10	2017-09-10
335	http://www.breitbart.com/video/2017/09/10/gop-sen-gardner-protecting-dreamers-can/?utm_source=facebook&utm_medium=social	GOP Sen Gardner on Protecting DREAMers: â€˜We Can Do Thisâ€™	This weekend at a town hall at Colorado Mesa University, when asked about President Donald Trump ending President Barack Obamaâ€™s executive order that created Deferred Action for Childhood Arrivals (DACA), Sen. Cory Gardner (R-CO), said Congress could pass the DREAM Act to protect DREAMers from deportation.	2017-09-10	2017-09-10
336	http://www.breitbart.com/big-government/2017/09/10/video-police-shoot-kill-armed-carjacker-following-high-speed-chase/	VIDEO: Police Shoot, Kill Armed Carjacker Following High Speed Chase	Dashcam video shows two La Crosse, Wisconsin, police officers shoot and kill an armed carjacker following a high speed chase.	2017-09-10	2017-09-10
337	http://www.breitbart.com/big-government/2017/09/10/princeton-economist-nearly-half-men-dropped-workforce-opioid-painkillers/?utm_source=facebook&utm_medium=social	Princeton Economist: Nearly Half of U.S. Men Who Dropped Out of Workforce on Opioid Painkillers	The opioid crisis is growing in America, and it may be the reason many men are dropping and staying out of the workforce, according to a new study.	2017-09-10	2017-09-10
338	http://www.breitbart.com/video/2017/09/04/gutierrez-on-daca-we-will-fight-trump-in-the-courts-in-congress-and-in-the-streets/?utm_source=facebook&utm_medium=social	Gutierrez on DACA: We Will Fight Trump in the Courts, Congress and â€˜in the Streetsâ€™	Monday in a video posted on his You Tube page, Rep. Luis Gutierrez (D-IL), said the advocates of DACA would fight President Donald Trump in the â€œstreets,â€ in the â€œcourts,â€ and the â€œCongressâ€ if he ends the Deferred Action for Childhood Arrivals policy.	2017-09-04	2017-09-04
339	http://www.breitbart.com/texas/2017/09/10/two-florida-law-enforcement-officers-killed-pre-irma-crash/?utm_source=facebook&utm_medium=social	Two Florida Law Enforcement Officers Killed in Pre-Irma Crash	A Florida sheriffâ€™s deputy and a state corrections officer died Sunday morning when their vehicles collided. Few details about the crash are available at this time.	2017-09-10	2017-09-10
340	http://www.breitbart.com/texas/2017/09/10/irmasos-emergency-response-on-social-media/?utm_source=facebook&utm_medium=social	IrmaSOS: Emergency Response on Social Media	Hurricane Irma returned to Category 4 on Sunday morning. Emergency response officials are watching social media as a back-upÂ for 911 phone systems. During Hurricane Harvey, 911 systems became overwhelmed with calls for service prompting social media calls for help. Officials learned a valuable lesson from Harvey and are being proactive with new methods of emergency situation reporting.	2017-09-10	2017-09-10
